Valuation Date,Symbology,Ticker,Field Name,Value
2014-09-10,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0308
2014-09-10,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0467
2014-09-10,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0488
2014-09-10,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0319
2014-09-10,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0499
2014-09-10,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0342
2014-09-10,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0372
2014-09-10,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0404
2014-09-10,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0426
2014-09-10,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0442
2014-09-10,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0451
2014-09-10,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0459
2014-09-10,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0313
2014-09-10,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0308
2014-09-11,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0306
2014-09-11,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0466
2014-09-11,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0487
2014-09-11,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0318
2014-09-11,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0497
2014-09-11,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0343
2014-09-11,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0371
2014-09-11,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0403
2014-09-11,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0424
2014-09-11,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0439
2014-09-11,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.045
2014-09-11,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0458
2014-09-11,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0313
2014-09-11,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0308
2014-09-12,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0314
2014-09-12,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0472
2014-09-12,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0493
2014-09-12,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0325
2014-09-12,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0503
2014-09-12,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0351
2014-09-12,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0379
2014-09-12,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0411
2014-09-12,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0429
2014-09-12,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0444
2014-09-12,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0457
2014-09-12,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0464
2014-09-12,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0318
2014-09-12,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0315
2014-09-15,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0312
2014-09-15,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0471
2014-09-15,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0491
2014-09-15,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0326
2014-09-15,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0501
2014-09-15,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0351
2014-09-15,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0379
2014-09-15,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0411
2014-09-15,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0428
2014-09-15,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0444
2014-09-15,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0455
2014-09-15,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0463
2014-09-15,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0316
2014-09-15,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0312
2014-09-16,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0315
2014-09-16,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0472
2014-09-16,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0491
2014-09-16,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0328
2014-09-16,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0502
2014-09-16,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0356
2014-09-16,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0384
2014-09-16,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0416
2014-09-16,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0434
2014-09-16,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0447
2014-09-16,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0457
2014-09-16,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0465
2014-09-16,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0316
2014-09-16,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0313
2014-09-17,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0317
2014-09-17,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0475
2014-09-17,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0494
2014-09-17,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0331
2014-09-17,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0505
2014-09-17,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0359
2014-09-17,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0387
2014-09-17,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0419
2014-09-17,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0438
2014-09-17,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0451
2014-09-17,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0461
2014-09-17,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0468
2014-09-17,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0318
2014-09-17,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-09-18,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0317
2014-09-18,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0475
2014-09-18,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0494
2014-09-18,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0331
2014-09-18,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0505
2014-09-18,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0359
2014-09-18,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0387
2014-09-18,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0419
2014-09-18,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0438
2014-09-18,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0451
2014-09-18,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0461
2014-09-18,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0468
2014-09-18,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0318
2014-09-18,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-09-19,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0475
2014-09-19,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0331
2014-09-19,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0359
2014-09-19,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0419
2014-09-19,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0438
2014-09-19,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0461
2014-09-19,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-3M,MarketValue,0
2014-09-19,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-09-22,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0321
2014-09-22,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0479
2014-09-22,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0498
2014-09-22,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-09-22,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0509
2014-09-22,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0361
2014-09-22,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.039
2014-09-22,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.042
2014-09-22,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.044
2014-09-22,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0453
2014-09-22,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0466
2014-09-22,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0473
2014-09-22,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0319
2014-09-22,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0317
2014-09-23,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0319
2014-09-23,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0482
2014-09-23,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0501
2014-09-23,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-09-23,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0512
2014-09-23,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0361
2014-09-23,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.039
2014-09-23,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0421
2014-09-23,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0441
2014-09-23,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0456
2014-09-23,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0468
2014-09-23,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0475
2014-09-23,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0318
2014-09-23,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0317
2014-09-24,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0319
2014-09-24,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0487
2014-09-24,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0506
2014-09-24,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0336
2014-09-24,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0518
2014-09-24,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0365
2014-09-24,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0394
2014-09-24,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0424
2014-09-24,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0443
2014-09-24,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.046
2014-09-24,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0473
2014-09-24,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0482
2014-09-24,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.032
2014-09-24,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0318
2014-09-25,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0319
2014-09-25,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0487
2014-09-25,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0505
2014-09-25,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-09-25,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0517
2014-09-25,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0364
2014-09-25,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0394
2014-09-25,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0422
2014-09-25,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.044
2014-09-25,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0458
2014-09-25,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0472
2014-09-25,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0481
2014-09-25,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.032
2014-09-25,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0317
2014-09-26,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0318
2014-09-26,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0487
2014-09-26,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0505
2014-09-26,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0334
2014-09-26,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0516
2014-09-26,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0364
2014-09-26,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0393
2014-09-26,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0422
2014-09-26,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0439
2014-09-26,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0457
2014-09-26,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.047
2014-09-26,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0479
2014-09-26,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0319
2014-09-26,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0318
2014-09-29,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0316
2014-09-29,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0488
2014-09-29,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0506
2014-09-29,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0332
2014-09-29,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0518
2014-09-29,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0361
2014-09-29,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.039
2014-09-29,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0421
2014-09-29,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0439
2014-09-29,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0456
2014-09-29,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0471
2014-09-29,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.048
2014-09-29,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0318
2014-09-29,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0316
2014-09-30,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0315
2014-09-30,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.049
2014-09-30,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0508
2014-09-30,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0331
2014-09-30,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.052
2014-09-30,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0362
2014-09-30,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0392
2014-09-30,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0422
2014-09-30,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0442
2014-09-30,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.046
2014-09-30,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0474
2014-09-30,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0484
2014-09-30,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0315
2014-09-30,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-10-01,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0316
2014-10-01,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.049
2014-10-01,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0508
2014-10-01,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-10-01,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0519
2014-10-01,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0363
2014-10-01,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0393
2014-10-01,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0422
2014-10-01,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0443
2014-10-01,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.046
2014-10-01,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0474
2014-10-01,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0483
2014-10-01,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0315
2014-10-01,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-10-02,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0315
2014-10-02,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0492
2014-10-02,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.051
2014-10-02,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-10-02,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0521
2014-10-02,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0362
2014-10-02,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0393
2014-10-02,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0421
2014-10-02,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0442
2014-10-02,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0461
2014-10-02,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0476
2014-10-02,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0486
2014-10-02,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0314
2014-10-02,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0313
2014-10-03,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0315
2014-10-03,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0491
2014-10-03,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.051
2014-10-03,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0333
2014-10-03,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0521
2014-10-03,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.036
2014-10-03,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0391
2014-10-03,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0421
2014-10-03,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.044
2014-10-03,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0459
2014-10-03,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0475
2014-10-03,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0485
2014-10-03,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0314
2014-10-03,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0314
2014-10-06,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0313
2014-10-06,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.049
2014-10-06,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0509
2014-10-06,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0332
2014-10-06,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.052
2014-10-06,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0361
2014-10-06,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0391
2014-10-06,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0419
2014-10-06,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0439
2014-10-06,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0457
2014-10-06,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0474
2014-10-06,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0484
2014-10-06,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0312
2014-10-06,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0311
2014-10-07,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0312
2014-10-07,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.049
2014-10-07,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0508
2014-10-07,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0334
2014-10-07,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0519
2014-10-07,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0362
2014-10-07,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0391
2014-10-07,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0418
2014-10-07,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0439
2014-10-07,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0458
2014-10-07,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0473
2014-10-07,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0484
2014-10-07,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.031
2014-10-07,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.031
2014-10-08,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0312
2014-10-08,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0489
2014-10-08,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0507
2014-10-08,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0335
2014-10-08,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0518
2014-10-08,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0362
2014-10-08,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0391
2014-10-08,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0417
2014-10-08,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0438
2014-10-08,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0457
2014-10-08,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0472
2014-10-08,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0484
2014-10-08,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0314
2014-10-08,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0311
2014-10-09,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0311
2014-10-09,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0487
2014-10-09,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0505
2014-10-09,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0334
2014-10-09,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0516
2014-10-09,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0361
2014-10-09,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0389
2014-10-09,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0414
2014-10-09,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0436
2014-10-09,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0455
2014-10-09,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.047
2014-10-09,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0482
2014-10-09,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0313
2014-10-09,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.031
2014-10-10,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0307
2014-10-10,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0486
2014-10-10,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0504
2014-10-10,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0329
2014-10-10,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0515
2014-10-10,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0357
2014-10-10,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0386
2014-10-10,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0411
2014-10-10,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0432
2014-10-10,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0451
2014-10-10,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0468
2014-10-10,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0481
2014-10-10,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0311
2014-10-10,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0306
2014-10-13,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0303
2014-10-13,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0483
2014-10-13,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.05
2014-10-13,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0321
2014-10-13,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0515
2014-10-13,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0349
2014-10-13,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0377
2014-10-13,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0402
2014-10-13,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.0425
2014-10-13,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.0446
2014-10-13,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0462
2014-10-13,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.0477
2014-10-13,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0304
2014-10-13,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.0301
2014-10-14,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0301
2014-10-14,OG-Ticker,CLP-OIS6M-10Y,MarketValue,0.0478
2014-10-14,OG-Ticker,CLP-OIS6M-15Y,MarketValue,0.0495
2014-10-14,OG-Ticker,CLP-OIS6M-2Y,MarketValue,0.0315
2014-10-14,OG-Ticker,CLP-OIS6M-20Y,MarketValue,0.0507
2014-10-14,OG-Ticker,CLP-OIS6M-3Y,MarketValue,0.0341
2014-10-14,OG-Ticker,CLP-OIS6M-4Y,MarketValue,0.0369
2014-10-14,OG-Ticker,CLP-OIS6M-5Y,MarketValue,0.0397
2014-10-14,OG-Ticker,CLP-OIS6M-6Y,MarketValue,0.042
2014-10-14,OG-Ticker,CLP-OIS6M-7Y,MarketValue,0.044
2014-10-14,OG-Ticker,CLP-OIS6M-8Y,MarketValue,0.0456
2014-10-14,OG-Ticker,CLP-OIS6M-9Y,MarketValue,0.047
2014-10-14,OG-Ticker,CLP-OIS6M-3M,MarketValue,0.0303
2014-10-14,OG-Ticker,CLP-OIS6M-6M,MarketValue,0.03
2014-10-15,OG-Ticker,CLP-OIS6M-1Y,MarketValue,0.0295
